Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,NameASCII,PlayerId,MLBAMID
"Brian Dozier","MIN",1.130236268043518,-11.630219459533691,12.760456085205078,19.03569984436035,1.8518034219741821,0.9471293687820435,3.067199945449829,1,1.9891009330749512,-0.7957726452013103,"Brian Dozier",9810,572821
"Joey Votto","CIN",4.757420063018799,-9.043360710144043,13.800780296325684,67.49099731445312,6.689377784729004,0.9000446796417236,,0,6.088289260864258,-0.8025293751299607,"Joey Votto",4314,458015
"Denard Span","SFG",-0.4131945073604584,-10.52718734741211,10.113993644714355,3.599900007247925,0.2894895374774933,1.0653867721557617,1.3622167110443115,12,0.4377225339412689,-0.8255577484937999,"Denard Span",8347,452655
"Eric Hosmer","KCR",2.0592195987701416,-11.501928329467773,13.561147689819336,34.551998138427734,3.454435348510742,0.9830086827278137,1.6196000576019287,1,2.9228897094726562,-0.8280764743994102,"Eric Hosmer",3516,543333
"Andrew McCutchen","PIT",1.6276177167892456,-10.672945976257324,12.30056381225586,21.729000091552734,2.1769208908081055,0.9731453061103821,1.2345999479293823,2,2.5052847862243652,-0.8327517055328904,"Andrew McCutchen",9847,457705
"Eric Thames","MIL",2.0987985134124756,-9.236906051635742,11.33570384979248,14.564599990844727,1.4487744569778442,0.9986976385116577,1.5955142974853516,14,2.938213348388672,-0.8366778761107163,"Eric Thames",3711,519346
"Hanley Ramirez","BOS",-1.1840355396270752,-10.607966423034668,9.423930168151855,-24.41499900817871,-2.3379523754119873,0.981061577796936,1.0464571714401245,7,-0.3001401126384735,-0.9067520605174011,"Hanley Ramirez",8001,434670
"Brandon Crawford","SFG",-1.4498358964920044,-11.7742280960083,10.324392318725586,-2.316000461578369,-0.09534230828285217,1.094617486000061,1.7218250036239624,8,-0.3868160545825958,-0.9376976819830227,"Brandon Crawford",5343,543063
"Justin Turner","LAD",3.1506619453430176,-8.01784610748291,11.16850757598877,30.73499870300293,3.2483670711517334,0.9776339530944824,2.351799964904785,6,4.161523342132568,-0.9387813993325058,"Justin Turner",5235,457759
"Wil Myers","SDP",0.8803778290748596,-10.374715805053711,11.255093574523926,7.216899871826172,0.6759155988693237,0.9316793084144592,3.881200075149536,1,1.8928903341293335,-0.9479537866244897,"Wil Myers",10047,571976
"Justin Smoak","TOR",1.666083812713623,-11.260594367980957,12.926677703857422,20.44700050354004,1.9811416864395142,1.0021063089370728,1.8729000091552734,8,2.6709957122802734,-1.0084138106845968,"Justin Smoak",9054,475253
"Mike Trout","LAA",5.288961887359619,-7.574265956878662,12.863227844238281,54,5.502566814422607,1.0654019117355347,,0,6.002315044403076,-1.0380270803014113,"Mike Trout",10155,545361
"J.T. Realmuto","MIA",0.10824011266231537,-10.14047622680664,10.248716354370117,4.341000556945801,0.40006476640701294,0.9889559745788574,2.256999969482422,6,1.1894510984420776,-1.0800022296909597,"J.T. Realmuto",11739,592663
